time_utc,CallSign,ShipName,Type,ImoNumber,MMSI,latitude,longitude,Destination,FixType,Dimension A,Dimension B,Dimension C,Dimension D,MaximumStaticDraught,MessageID
2023-12-09 09:08:10.285737817 +0000 UTC,CQIZ3,MSC MASHA 3,71,9188219,255806109,34.647675,33.01324666666667,LIMASSOL,1,151,33,23,7,9.7,5
2023-12-09 09:08:14.695250728 +0000 UTC,9LU2251,DEBBIE,70,9128415,667001448,31.828573333333335,34.641965,IL ASH,1,90,17,7,9,7.8,5
2023-12-09 09:08:15.211382993 +0000 UTC,P3ZM4,EAS,52,7403146,209005000,34.64499166666667,33.008945000000004,CYPRUS.OFFSHORE,6,12,50,6,7,5,5
2023-12-09 09:08:22.564448879 +0000 UTC,S9A11,MORNES,70,0,668116210,34.7185,33.317635,IL ASH> CY VAS,0,102,14,5,11,5,5
2023-12-09 09:08:26.441920459 +0000 UTC,V2YD4,IRIS,40,9103776,305384000,36.62238166666667,29.10525833333333,RODOS,1,14,10,4,4,0,5
2023-12-09 09:08:33.670600262 +0000 UTC,5BCR4,VTS KERYNEIA,52,0,212319000,34.718576666666664,33.31847166666667,VASILIKO PORT,0,14,18,5,7,5,5
2023-12-09 09:08:35.515480318 +0000 UTC,XCAN5,ADMIRAL,31,0,345050010,34.673565,33.066365,,0,8,30,6,4,0,5
2023-12-09 09:08:38.269527431 +0000 UTC,CRXR,EDT AURORA,52,0,255979000,34.64522,33.009143333333334,CY LMS,0,13,19,6,6,5,5
2023-12-09 09:08:38.965741026 +0000 UTC,5BDP5,VTS AYIA MARINA,52,0,209492000,34.718335,33.318275,LIMASSOL,0,11,12,0,10,4,5
2023-12-09 09:08:39.748581691 +0000 UTC,3FUD,KAZIME ANA,79,8420359,371343000,31.822400000000002,34.63646666666667,ILASH,1,15,100,8,8,7.4,5
2023-12-09 09:08:40.626854751 +0000 UTC,LFXV,ISLAND VICTORY,52,0,257073920,34.64626333333333,33.021858333333334,LIMASSOL,0,44,80,11,14,8,5
2023-12-09 09:08:47.38504312 +0000 UTC,J8B3389,ZAYYAN K,70,7394321,375369000,31.82784333333333,34.64692166666667,ASHDOD (IL),1,63,18,6,9,7.1,5
2023-12-09 09:08:50.86164982 +0000 UTC,DRAD,UN WARSHIP F222,35,0,211920000,34.56831666666667,33.15833333333333,-,0,54,96,9,10,6,5
2023-12-09 09:08:52.52633746 +0000 UTC,4XFZ,ELAD,52,9742041,428066000,32.82248,35.007706666666664,HAIFA,1,14,17,5,7,6.5,5
2023-12-09 09:08:54.845128733 +0000 UTC,5BMM5,IRIS,89,9594119,209969000,32.81867833333333,35.00630833333333,HAIFA,1,41,9,10,4,2.7,5
2023-12-09 09:08:56.868084615 +0000 UTC,9HA5762,CHEMICAL MARINER,82,9558971,256251000,32.815153333333335,35.027415,HAIFA,1,120,14,8,13,5.1,5
2023-12-09 09:09:00.199337218 +0000 UTC,,ASHDOD PORT,0,0,4282000,31.831206666666667,34.640011666666666,,1,191,45,22,10,0,5
2023-12-09 09:09:05.639651947 +0000 UTC,T8A3527,BENIGANE,70,9455600,511100389,31.827018333333335,34.64595166666666,IL/ASH,15,118,12,7,13,9,5
2023-12-09 09:09:12.122336029 +0000 UTC,V7SN2,DANCHOR IX,99,9316787,538003685,32.81487666666666,35.030665,,1,10,49,1,8,2.1,5
2023-12-09 09:09:17.032858931 +0000 UTC,V3OJ,HOLMA,33,7333327,312349000,34.64523,33.01007,HERZLIYA MARINA,1,29,11,3,6,3,5
2023-12-09 09:09:23.849595754 +0000 UTC,2FFX6,LERRIX,80,9599377,235090927,31.827228333333334,34.64761,ASHDOD,1,43,10,6,4,3,5
2023-12-09 09:09:28.804342359 +0000 UTC,SVSV7,CHRISTOS LV,52,9371464,241776000,34.66882833333333,33.05192666666667,CYLMS,1,56,0,8,8,4.6,5
2023-12-09 09:09:28.841476633 +0000 UTC,6BBI,EGY CROWN,79,9216107,622113180,34.666441666666664,33.078575,CYLMS ANCHORAGE AREA,0,120,20,20,30,9.5,5
2023-12-09 09:09:29.41629581 +0000 UTC,3E3832,NOVA CORALIA,70,8918409,352002159,32.81816,35.01676,IL HFA,1,97,22,9,9,7.1,5
2023-12-09 09:09:35.784267039 +0000 UTC,E5U4377,TATIANA,37,9842918,518998397,34.664905,33.040011666666665,CYLMS,3,41,39,6,6,0,5
2023-12-09 09:09:36.371266186 +0000 UTC,ZDRC6,SEASTAR VENTURE,70,9612155,236723000,31.820878333333333,34.64257166666666,ILASH,1,149,28,20,8,5.8,5
2023-12-09 09:09:36.652026436 +0000 UTC,5LDK9,EDT ANDROMEDA,52,0,636021330,34.64507166666667,33.00987166666667,CY LMS,0,8,33,6,5,4,5
2023-12-09 09:09:38.548450027 +0000 UTC,5BWY5,LEDRA EXPLORER,52,0,210330000,34.541396666666664,33.239995,LIMASSOL CYPRUS,0,9,30,6,3,3,5
2023-12-09 09:09:42.28422474 +0000 UTC,TCA3829,KIYEM 5,51,0,271044343,36.624765000000004,29.103703333333332,FETHIYE,1,11,12,3,3,2.2,5
2023-12-09 09:09:54.243115946 +0000 UTC,YJTK3,DEMAREST TIDE,90,9608740,577171000,34.655181666666664,33.01941,LIMASSOL,1,24,64,9,10,5,5
2023-12-09 09:10:07.959191172 +0000 UTC,T8A4046,VASSILIKO,70,8914130,511100835,31.82849666666667,34.64546333333333,ASHDOD ISRAEL,15,110,17,14,2,7.9,5
2023-12-09 09:10:11.567470959 +0000 UTC,V7NL5,NOR NAOMI,92,9689251,538007432,34.64843166666667,33.016075,LIMASSOL,1,19,67,4,16,5.6,5
2023-12-09 09:10:24.211896567 +0000 UTC,3E2292,MEDKON CANAKKALE,79,9341964,352002364,31.822608333333335,34.64233333333333,ILASH,1,117,12,11,10,6.5,5
2023-12-09 09:10:36.076228131 +0000 UTC,ABCABC,BARGE SERIFOS,31,0,987170323,34.72183666666667,33.305879999999995,,0,20,50,10,10,0,5
2023-12-09 09:10:45.497633143 +0000 UTC,9LU2251,DEBBIE,70,9128415,667001448,31.82860833333333,34.641975,IL ASH,0,90,17,7,9,7.8,5
2023-12-09 09:10:45.619089928 +0000 UTC,P3WS9,ISLAND CHALLENGER,80,8711863,210595000,34.647484999999996,33.01328,CY LIM,1,54,23,4,10,4.2,5
2023-12-09 09:10:56.550409371 +0000 UTC,XCAN5,ADMIRAL,31,0,345050010,34.673496666666665,33.06641,,0,8,30,6,4,0,5
2023-12-09 09:11:00.763906782 +0000 UTC,4XFY,KESARIA,52,9667916,428045000,32.47270833333333,34.882885,HADERA PORT,1,10,22,3,9,4.2,5
2023-12-09 09:11:01.996933425 +0000 UTC,T8A3659,BAR DIVE 1,0,0,511100504,34.64537,33.01036,LIMASSOL CYPRUS,0,9,13,5,2,2,5
2023-12-09 09:11:04.430560099 +0000 UTC,TCA7904,MEDKON MIRA,70,9152911,271052043,34.55392,32.66717,LBBEY,1,145,18,16,6,7.9,5
2023-12-09 09:11:06.473579036 +0000 UTC,T2QR4,SOLARIS,0,0,572705210,34.677205,33.063341666666666,CYLMS,0,10,27,3,9,4,5
2023-12-09 09:11:15.499986402 +0000 UTC,ZGQN,SUN,90,0,319234300,34.64741,33.02330166666667,LIMASSOL,0,24,74,4,14,4,5
2023-12-09 09:11:19.689645134 +0000 UTC,P3MJ8,SKY,0,0,212858000,34.646125,33.007905,CY LMS,0,16,74,11,11,4,5
2023-12-09 09:11:19.777561596 +0000 UTC,CRXN,EDT AUGUSTA,52,9448190,255977000,34.64526,33.009706666666666,CYLMS,1,0,0,0,0,5,5
2023-12-09 09:11:34.203290024 +0000 UTC,9HA5678,LE VERSEAU,37,8356833,256060000,34.665438333333334,33.04199666666667,LIMASSOL,15,20,20,5,5,2.6,5
2023-12-09 09:11:35.402186321 +0000 UTC,4XFW,DANCHOR VI,52,9530383,428068000,31.824234999999998,34.64512333333333,ASHDOD PORT,15,16,16,6,6,5,5
2023-12-09 09:11:40.514694259 +0000 UTC,C6DK8,IRINI,80,0,311000706,34.70267,33.357890000000005,"VASILIKO,CYPRUS",0,85,27,10,8,7,5
2023-12-09 09:11:49.790445895 +0000 UTC,9HA5496,EMIRALP,80,0,229447000,34.641753333333334,33.33298,ITAUG>GRRHO,0,95,15,5,12,5,5
2023-12-09 09:11:50.349182869 +0000 UTC,9LU2251,DEBBIE,70,9128415,667001448,31.82860833333333,34.641975,IL ASH,0,90,17,7,9,7.8,5
2023-12-09 09:11:52.035779642 +0000 UTC,IBRV,SEMINOLE,90,0,247274900,34.6698,33.05895,CYLMS,0,28,107,15,15,4,5
2023-12-09 09:11:54.200320937 +0000 UTC,5BLV2,EDT ZENON,52,9315977,212541000,34.64539666666667,33.00971666666667,LIMASSOL,1,7,21,2,7,2.4,5
2023-12-09 09:12:06.772912619 +0000 UTC,5BFB3,EDT LEON,0,0,209343000,34.645104999999994,33.009045,LIMASSOL,0,18,32,5,5,2,5
2023-12-09 09:12:11.333974719 +0000 UTC,PILOTB2,PILOT B 2,50,0,428009070,31.830756666666666,34.64165666666667,ASHDOD,1,12,4,2,3,2,5
2023-12-09 09:12:13.328128558 +0000 UTC,TBA3609,SEA STAR LINDOS,60,8911360,511100460,36.62298333333333,29.10503333333333,RH0DES,1,30,8,5,4,1.6,5
2023-12-09 09:12:15.71104308 +0000 UTC,3E5051,BEOL,37,1010375,352002749,34.645805,33.00763333333334,LIMASSOL,1,29,31,6,4,3.5,5
2023-12-09 09:12:15.845357639 +0000 UTC,V7JU2,MILA,70,9316220,538002973,31.82655,34.64165,IL ASH,1,162,28,20,12,12.9,5
2023-12-09 09:12:24.401743579 +0000 UTC,9HA5679,EXINITY,37,0,256081000,34.66535,33.041805,LIMASSOL MARINA,15,10,30,6,3,2.1,5
2023-12-09 09:12:24.424045906 +0000 UTC,5BKE4,OLVIA,80,9523469,212717000,31.84565,34.61772,ASHDOD,15,73,27,15,3,6.6,5
2023-12-09 09:12:25.378491153 +0000 UTC,9HA4821,SEVANNA,37,0,248823000,34.66524666666667,33.04134333333334,LIMASSOL CYPRUS,1,26,16,2,6,2.5,5
2023-12-09 09:12:36.738996701 +0000 UTC,P3ES7,EDT ARGONAUT,52,7810131,212230000,34.64497166666667,33.00989,LIMASSOL,1,9,33,6,3,3.7,5
2023-12-09 09:12:38.621204708 +0000 UTC,5LKX6,ATLAS STAR,89,9376828,636022888,31.84784833333333,34.58171,ALEXANDRIA FOR ORDER,1,156,27,21,6,7.5,5
2023-12-09 09:12:55.327446608 +0000 UTC,5LFF6,KRITI CAPTAIN,80,0,636021691,34.68793166666667,33.34735166666667,CY VAS FOR ORDER,0,150,34,12,15,10,5
2023-12-09 09:12:55.644040389 +0000 UTC,ZCXB5,TAMTEEN,0,0,319287000,34.66664,33.040145,LIMASSOL,0,19,36,5,5,3,5
2023-12-09 09:12:55.759037972 +0000 UTC,P3CQ9,PETSAS I,0,0,209352000,34.66446666666666,33.02968333333333,,15,0,0,0,0,0,5
2023-12-09 09:13:06.593876717 +0000 UTC,5BER6,P&O KALYPSO,52,0,209166000,34.655031666666666,33.021285,LIMASSOL,0,11,11,5,6,5,5
2023-12-09 09:13:07.839041346 +0000 UTC,9HA4919,DELTA SEA,80,0,215013000,34.704299999999996,33.347161666666665,VASILIKO,0,79,21,3,15,6,5
2023-12-09 09:13:08.715798616 +0000 UTC,V7A4317,ENERGEAN STAR,70,0,538009102,34.6714,33.07717666666667,LIMASSOL,0,14,74,9,10,5,5
2023-12-09 09:13:10.727044101 +0000 UTC,D5TK5,CHEM LITHIUM,80,9815252,636019201,27.490166666666667,34.952999999999996,FOR ORDERS,1,130,17,12,12,7.9,5
2023-12-09 09:13:15.212857673 +0000 UTC,5BHA4,LEDRA PRIDE,52,8028503,210588000,34.64511166666667,33.01779333333334,CYLIM,1,10,32,3,7,5.5,5
2023-12-09 09:13:22.764488757 +0000 UTC,ZGQA5,VICTORIOUS,90,1009912,319222400,36.64478333333333,29.109528333333333,FETHIYE,1,40,45,7,7,4.4,5
2023-12-09 09:13:26.775716553 +0000 UTC,A8YK4,IVORY RAY,80,9505986,636015074,23.898333333333333,37.42666666666666,FOR ORDERS,1,136,10,24,0,0,5
2023-12-09 09:13:27.567932184 +0000 UTC,5VIC8,SYMPHONY,70,7810222,671290100,31.821945000000003,34.636671666666665,IL ASH,1,0,0,0,0,6.7,5
2023-12-09 09:13:30.93987583 +0000 UTC,J5AG2,SEA STAR TILOS,68,8921913,630001049,36.622661666666666,29.105166666666666,CESME-FETHIYE,15,25,10,6,6,2.5,5
2023-12-09 09:13:32.421174766 +0000 UTC,EAPC,EAPC CONTROL,0,0,428990000,31.642145000000003,34.531126666666665,,1,0,0,0,0,0,5
2023-12-09 09:13:44.644174439 +0000 UTC,PCPS,CONQUEST MB1,90,0,244810178,34.6451,33.01428333333333,LIMASSOL,1,12,124,13,23,4.1,5
2023-12-09 09:13:44.764760233 +0000 UTC,5BWL3,EDT YAM,33,8120583,212212000,31.827553333333334,34.64457,ASHDOD / IL,1,60,16,8,7,3.2,5
2023-12-09 09:13:46.458836479 +0000 UTC,A8XI6,AEGEAS,0,0,636014902,34.696533333333335,33.36103333333333,GRAGT>CYVAS,0,150,32,10,17,7,5
2023-12-09 09:13:47.57480457 +0000 UTC,9HGO7,MV SEAVENUS,70,9205940,215209000,31.820415,34.57350333333333,ASHDOD,15,163,27,18,14,11.7,5
2023-12-09 09:13:53.735096996 +0000 UTC,3FGK4,REGINA MED,70,8100777,353822000,31.829038333333333,34.643865,ILASH,1,80,20,10,7,7,5
2023-12-09 09:14:03.19523381 +0000 UTC,4XFR,MAORA 1,52,9132583,428000112,32.472613333333335,34.88375,HADERA PORT,1,11,22,8,3,4.3,5
2023-12-09 09:14:10.379534316 +0000 UTC,CQIZ3,MSC MASHA 3,71,9188219,255806109,34.64767666666667,33.01325,LIMASSOL,1,151,33,23,7,9.7,5
2023-12-09 09:14:18.274668606 +0000 UTC,P3ZM4,EAS,52,7403146,209005000,34.644995,33.008945000000004,CYPRUS.OFFSHORE,6,12,50,6,7,5,5
2023-12-09 09:14:24.968756997 +0000 UTC,S9A11,MORNES,70,0,668116210,34.718525,33.317645,IL ASH> CY VAS,0,102,14,5,11,5,5
2023-12-09 09:14:27.264155813 +0000 UTC,V2YD4,IRIS,40,9103776,305384000,36.622395,29.105286666666665,RODOS,1,14,10,4,4,0,5
2023-12-09 09:14:38.368430745 +0000 UTC,CRXR,EDT AURORA,52,9577238,255979000,34.645208333333336,33.009135,CY LMS,1,13,19,6,6,5,5
2023-12-09 09:14:40.25583324 +0000 UTC,LFXV,ISLAND VICTORY,52,9745615,257073920,34.64627333333333,33.02186666666667,LIMASSOL,1,44,80,11,14,8.1,5
2023-12-09 09:14:41.398694938 +0000 UTC,5BDP5,VTS AYIA MARINA,52,0,209492000,34.718375,33.31827166666667,LIMASSOL,0,11,12,0,10,4,5
2023-12-09 09:14:41.428757293 +0000 UTC,3FUD,KAZIME ANA,79,8420359,371343000,31.822416666666665,34.63646666666667,ILASH,1,15,100,8,8,7.4,5
2023-12-09 09:14:47.252409656 +0000 UTC,J8B3389,ZAYYAN K,70,7394321,375369000,31.827906666666667,34.64692333333333,ASHDOD (IL),1,63,18,6,9,7.1,5
2023-12-09 09:14:50.930018596 +0000 UTC,DRAD,UN WARSHIP F222,35,0,211920000,34.546315,33.188781666666664,-,0,54,96,9,10,6,5
2023-12-09 09:14:59.44370538 +0000 UTC,,ASHDOD PORT,0,0,4282000,31.831206666666667,34.640011666666666,,1,191,45,22,10,0,5
2023-12-09 09:15:06.069058426 +0000 UTC,T8A3527,BENIGANE,70,9455600,511100389,31.82697166666667,34.646,IL/ASH,15,118,12,7,13,9,5
2023-12-09 09:15:18.735289704 +0000 UTC,V3OJ,HOLMA,33,7333327,312349000,34.64523,33.01007,HERZLIYA MARINA,1,29,11,3,6,3,5
2023-12-09 09:15:25.479752355 +0000 UTC,2FFX6,LERRIX,80,9599377,235090927,31.827228333333334,34.647621666666666,ASHDOD,1,43,10,6,4,3,5
2023-12-09 09:15:28.907158705 +0000 UTC,SVSV7,CHRISTOS LV,52,0,241776000,34.66885166666667,33.051945,CYLMS,0,56,0,8,8,4,5
2023-12-09 09:15:28.910061557 +0000 UTC,6BBI,EGY CROWN,0,0,622113180,34.66673166666667,33.07846666666667,CYLMS ANCHORAGE AREA,0,120,20,20,30,9,5
2023-12-09 09:15:35.874739795 +0000 UTC,ZDRC6,SEASTAR VENTURE,70,9612155,236723000,31.820881666666665,34.64253833333333,ILASH,1,149,28,20,8,5.8,5
2023-12-09 09:15:35.87542418 +0000 UTC,E5U4377,TATIANA,0,0,518998397,34.664895,33.040005,CYLMS,0,41,39,6,6,0,5
2023-12-09 09:15:36.75505293 +0000 UTC,5LDK9,EDT ANDROMEDA,52,0,636021330,34.645075,33.00987166666667,CY LMS,0,8,33,6,5,4,5
2023-12-09 09:15:38.479933397 +0000 UTC,5BWY5,LEDRA EXPLORER,52,0,210330000,34.550111666666666,33.22708,LIMASSOL CYPRUS,0,9,30,6,3,3,5
2023-12-09 09:15:54.237027876 +0000 UTC,YJTK3,DEMAREST TIDE,90,9608740,577171000,34.655181666666664,33.01938666666667,LIMASSOL,1,24,64,9,10,5,5
2023-12-09 09:15:57.392721349 +0000 UTC,TJM4G3,CORAL C,70,8911413,613226010,31.82510166666667,34.64450333333333,IL ASH,15,0,0,0,0,4,5
2023-12-09 09:16:07.52945415 +0000 UTC,T8A4046,VASSILIKO,70,8914130,511100835,31.828511666666667,34.64547,ASHDOD ISRAEL,15,110,17,14,2,7.9,5
2023-12-09 09:16:11.934858757 +0000 UTC,V7NL5,NOR NAOMI,92,9689251,538007432,34.64841166666667,33.01606833333333,LIMASSOL,1,19,67,4,16,5.6,5
2023-12-09 09:16:23.941730013 +0000 UTC,3E2292,MEDKON CANAKKALE,79,9341964,352002364,31.822619999999997,34.64233,ILASH,1,117,12,11,10,6.5,5
2023-12-09 09:16:45.667538986 +0000 UTC,P3WS9,ISLAND CHALLENGER,80,0,210595000,34.647481666666664,33.01323,CY LIM,0,54,23,4,10,4,5
2023-12-09 09:16:56.414320081 +0000 UTC,XCAN5,ADMIRAL,31,0,345050010,34.673541666666665,33.066395,,0,8,30,6,4,0,5
2023-12-09 09:17:00.875078161 +0000 UTC,4XFY,KESARIA,52,9667916,428045000,32.47271,34.88288,HADERA PORT,1,10,22,3,9,4.2,5
2023-12-09 09:17:02.038783792 +0000 UTC,T8A3659,BAR DIVE 1,0,9258181,511100504,34.645374999999994,33.010380000000005,LIMASSOL CYPRUS,1,9,13,5,2,2.5,5
2023-12-09 09:17:04.290180522 +0000 UTC,TCA7904,MEDKON MIRA,70,9152911,271052043,34.54629666666666,32.695123333333335,LBBEY,1,145,18,16,6,7.9,5
2023-12-09 09:17:06.985975036 +0000 UTC,T2QR4,SOLARIS,0,0,572705210,34.677413333333334,33.06330166666667,CYLMS,0,10,27,3,9,4,5
2023-12-09 09:17:15.992338874 +0000 UTC,ZGQN,SUN,90,0,319234300,34.64741,33.02327833333333,LIMASSOL,0,24,74,4,14,4,5
2023-12-09 09:17:18.749638348 +0000 UTC,CRXN,EDT AUGUSTA,52,9448190,255977000,34.64532833333333,33.00967333333333,CYLMS,1,0,0,0,0,5,5
2023-12-09 09:17:20.626283187 +0000 UTC,P3MJ8,SKY,59,9130755,212858000,34.646119999999996,33.00790166666666,CY LMS,1,16,74,11,11,4.1,5
2023-12-09 09:17:32.909301403 +0000 UTC,9HA5678,LE VERSEAU,37,8356833,256060000,34.66539,33.042001666666664,LIMASSOL,15,20,20,5,5,2.6,5
2023-12-09 09:17:35.292253824 +0000 UTC,4XFW,DANCHOR VI,52,9530383,428068000,31.824311666666667,34.64521833333333,ASHDOD PORT,15,16,16,6,6,5,5
2023-12-09 09:17:40.618212199 +0000 UTC,C6DK8,IRINI,80,0,311000706,34.70267,33.357890000000005,"VASILIKO,CYPRUS",0,85,27,10,8,7,5
2023-12-09 09:17:51.412225131 +0000 UTC,9LU2251,DEBBIE,70,9128415,667001448,31.828599999999998,34.64186666666667,IL ASH,0,90,17,7,9,7.8,5
2023-12-09 09:17:52.207975742 +0000 UTC,IBRV,SEMINOLE,90,7645550,247274900,34.66978166666667,33.05898166666667,CYLMS,1,28,107,15,15,4.5,5
2023-12-09 09:17:54.091540798 +0000 UTC,9HA5496,EMIRALP,80,9827724,229447000,34.626945,33.32210666666666,ITAUG>GRRHO,1,95,15,5,12,5,5
2023-12-09 09:18:05.683536184 +0000 UTC,TBA3609,SEA STAR LINDOS,60,8911360,511100460,36.62298333333333,29.105016666666664,RH0DES,1,30,8,5,4,1.6,5
2023-12-09 09:18:08.423173484 +0000 UTC,5BFB3,EDT LEON,91,9575400,209343000,34.64509666666667,33.00904,LIMASSOL,0,18,32,5,5,2.4,5
2023-12-09 09:18:10.486650757 +0000 UTC,PILOTB2,PILOT B 2,50,0,428009070,31.830751666666668,34.64165666666667,ASHDOD,1,12,4,2,3,2,5
2023-12-09 09:18:10.93276058 +0000 UTC,GDSA,NAVAL AUXILIARY A135,34,7822550,233303000,34.65246666666667,33.016780000000004,,1,21,154,24,6,0,5
2023-12-09 09:18:15.522418508 +0000 UTC,3E5051,BEOL,0,0,352002749,34.645775,33.00764,LIMASSOL,0,29,31,6,4,3,5
2023-12-09 09:18:15.793458782 +0000 UTC,V7JU2,MILA,70,9316220,538002973,31.826583333333335,34.64171666666667,IL ASH,1,162,28,20,12,12.9,5
2023-12-09 09:18:24.023029301 +0000 UTC,5BKE4,OLVIA,80,9523469,212717000,31.845645,34.61770166666667,ASHDOD,15,73,27,15,3,6.6,5
2023-12-09 09:18:24.206660473 +0000 UTC,9HA5679,EXINITY,37,0,256081000,34.665391666666665,33.041821666666664,LIMASSOL MARINA,15,10,30,6,3,2.1,5
2023-12-09 09:18:25.431401966 +0000 UTC,9HA4821,SEVANNA,37,0,248823000,34.665245,33.041345,LIMASSOL CYPRUS,1,26,16,2,6,2.5,5
2023-12-09 09:18:36.687603533 +0000 UTC,P3ES7,EDT ARGONAUT,52,7810131,212230000,34.645003333333335,33.009883333333335,LIMASSOL,1,9,33,6,3,3.7,5
2023-12-09 09:18:39.541157493 +0000 UTC,5LKX6,ATLAS STAR,89,9376828,636022888,31.847623333333335,34.58193333333334,ALEXANDRIA FOR ORDER,1,156,27,21,6,7.5,5
2023-12-09 09:18:55.223679136 +0000 UTC,ZCXB5,TAMTEEN,0,0,319287000,34.666664999999995,33.04017,LIMASSOL,0,19,36,5,5,3,5
2023-12-09 09:18:55.655412106 +0000 UTC,5LFF6,KRITI CAPTAIN,80,0,636021691,34.68797,33.34724666666667,CY VAS FOR ORDER,0,150,34,12,15,10,5
2023-12-09 09:18:57.294613428 +0000 UTC,P3CQ9,PETSAS I,0,0,209352000,34.664456666666666,33.02970166666667,,15,0,0,0,0,0,5
2023-12-09 09:19:06.561747115 +0000 UTC,5BER6,P&O KALYPSO,52,0,209166000,34.65502166666667,33.021296666666665,LIMASSOL,0,11,11,5,6,5,5
2023-12-09 09:19:09.000882632 +0000 UTC,V7A4317,ENERGEAN STAR,70,9677935,538009102,34.67159,33.07729333333334,LIMASSOL,1,14,74,9,10,5.3,5
2023-12-09 09:19:10.396250842 +0000 UTC,D5TK5,CHEM LITHIUM,80,9815252,636019201,27.490166666666667,34.952999999999996,FOR ORDERS,1,130,17,12,12,7.9,5
2023-12-09 09:19:14.912104036 +0000 UTC,5BHA4,LEDRA PRIDE,52,8028503,210588000,34.64511,33.01780333333333,CYLIM,1,10,32,3,7,5.5,5
2023-12-09 09:19:22.797923875 +0000 UTC,ZGQA5,VICTORIOUS,90,1009912,319222400,36.644776666666665,29.10965333333333,FETHIYE,1,40,45,7,7,4.4,5
2023-12-09 09:19:24.734808711 +0000 UTC,J5AG2,SEA STAR TILOS,68,8921913,630001049,36.62265166666667,29.10516833333333,CESME-FETHIYE,15,25,10,6,6,2.5,5
2023-12-09 09:19:26.814520152 +0000 UTC,A8YK4,IVORY RAY,80,9505986,636015074,23.898333333333333,37.42666666666666,FOR ORDERS,1,136,10,24,0,0,5
2023-12-09 09:19:28.486120029 +0000 UTC,5VIC8,SYMPHONY,70,7810222,671290100,31.82184,34.63659166666666,IL ASH,1,0,0,0,0,6.7,5
2023-12-09 09:19:45.190401835 +0000 UTC,PCPS,CONQUEST MB1,90,0,244810178,34.64508333333333,33.014266666666664,LIMASSOL,1,12,124,13,23,4.1,5
2023-12-09 09:19:46.250329891 +0000 UTC,5BWL3,EDT YAM,33,8120583,212212000,31.827555,34.64458,ASHDOD / IL,1,60,16,8,7,3.2,5
2023-12-09 09:19:46.585361081 +0000 UTC,A8XI6,AEGEAS,0,0,636014902,34.69665,33.361000000000004,GRAGT>CYVAS,0,150,32,10,17,7,5
2023-12-09 09:19:48.385406433 +0000 UTC,9HGO7,MV SEAVENUS,70,9205940,215209000,31.820416666666667,34.57347,ASHDOD,15,163,27,18,14,11.7,5
2023-12-09 09:19:54.203139144 +0000 UTC,3FGK4,REGINA MED,70,8100777,353822000,31.829073333333334,34.643905000000004,ILASH,1,80,20,10,7,7,5
2023-12-09 09:20:03.432278786 +0000 UTC,4XFR,MAORA 1,52,9132583,428000112,32.472613333333335,34.88375,HADERA PORT,1,11,22,8,3,4.3,5
2023-12-09 09:20:10.212139262 +0000 UTC,CQIZ3,MSC MASHA 3,71,9188219,255806109,34.647513333333336,33.01343,LIMASSOL,1,151,33,23,7,9.7,5
2023-12-09 09:20:15.50505458 +0000 UTC,P3ZM4,EAS,52,7403146,209005000,34.644996666666664,33.008943333333335,CYPRUS.OFFSHORE,6,12,50,6,7,5,5
2023-12-09 09:20:22.595288939 +0000 UTC,S9A11,MORNES,70,0,668116210,34.71846666666667,33.317636666666665,IL ASH> CY VAS,0,102,14,5,11,5,5
2023-12-09 09:20:25.113080816 +0000 UTC,V2YD4,IRIS,40,9103776,305384000,36.622375000000005,29.105259999999998,RODOS,1,14,10,4,4,0,5
2023-12-09 09:20:27.236708889 +0000 UTC,TJM4G3,CORAL C,70,8911413,613226010,31.82531,34.64456666666667,IL ASH,15,0,0,0,0,4,5
2023-12-09 09:20:38.49190871 +0000 UTC,CRXR,EDT AURORA,52,9577238,255979000,34.645208333333336,33.00913833333333,CY LMS,1,13,19,6,6,5,5
2023-12-09 09:20:40.453617495 +0000 UTC,3FUD,KAZIME ANA,79,8420359,371343000,31.822400000000002,34.63646666666667,ILASH,1,15,100,8,8,7.4,5
2023-12-09 09:20:40.738709704 +0000 UTC,LFXV,ISLAND VICTORY,52,0,257073920,34.646206666666664,33.021861666666666,LIMASSOL,0,44,80,11,14,8,5
2023-12-09 09:20:47.088659741 +0000 UTC,J8B3389,ZAYYAN K,70,7394321,375369000,31.827871666666667,34.64689833333333,ASHDOD (IL),1,63,18,6,9,7.1,5
2023-12-09 09:20:57.83832118 +0000 UTC,,ASHDOD PORT,0,0,4282000,31.831206666666667,34.640011666666666,,1,191,45,22,10,0,5
2023-12-09 09:21:06.034354395 +0000 UTC,T8A3527,BENIGANE,70,9455600,511100389,31.82698333333333,34.645975,IL/ASH,15,118,12,7,13,9,5
2023-12-09 09:21:19.487776247 +0000 UTC,V3OJ,HOLMA,33,7333327,312349000,34.64523,33.01007,HERZLIYA MARINA,1,29,11,3,6,3,5
2023-12-09 09:21:24.425888081 +0000 UTC,2FFX6,LERRIX,80,9599377,235090927,31.827218333333334,34.647648333333336,ASHDOD,1,43,10,6,4,3,5
2023-12-09 09:21:28.839900424 +0000 UTC,6BBI,EGY CROWN,79,9216107,622113180,34.667206666666665,33.07838833333333,CYLMS ANCHORAGE AREA,0,120,20,20,30,9.5,5
